"","x"
"1195",-0.512062373193447
"1196",-0.560691072649661
"1197",-0.595661568998032
"1198",-0.606468941635599
"1199",-0.609263832731125
"1200",-0.609263832731125
"1201",-0.607328814813865
"1202",-0.580477465555848
"1203",-0.621943535984086
"1204",-0.589413289160735
"1205",-0.592411859784055
"1206",-0.571421865420815
"1207",-0.567234177024336
"1208",-0.544017525417964
"1209",-0.495437445139345
"1210",-0.484577334254401
"1211",-0.491120438629077
"1212",-0.512055272506183
"1213",-0.542223436068826
"1214",-0.518234871082266
"1215",-0.526022867163538
"1216",-0.547466891559946
"1217",-0.531668550622133
"1218",-0.540664262492093
"1219",-0.501980549514021
"1220",-0.47095014053372
"1221",-0.47095014053372
"1222",-0.473826631546489
"1223",0.24414801550821
"1224",0.255611682957297
"1225",0.268250659005321
"1226",0.279548434056841
"1227",0.290240360195249
"1228",0.233410532845934
"1229",0.270627947961567
"1230",0.286387720715225
"1231",0.365261085997922
"1232",0.331045092608583
"1233",0.406003024412908
"1234",0.4014675193521
"1235",0.288915337589219
"1236",0.358218024578267
"1237",0.52148642345093
"1238",0.588652709677849
"1239",0.491306107487088
"1240",-1.12615853166956
"1241",-1.12615853166956
"1242",-1.12615853166956
"1243",-1.12615853166956
"1244",-1.12615853166956
"1245",-1.12615853166956
"1246",-1.12615853166956
"1247",-1.12615853166956
"1248",-1.12615853166956
"1249",-1.12615853166956
"1250",-1.12615853166956
"1251",-1.12615853166956
"1252",-1.12615853166956
"1253",-1.12615853166956
"1254",-1.12615853166956
"1255",-1.12615853166956
"1256",-1.12615853166956
"1257",-1.12615853166956
"1258",-1.12615853166956
"1259",-1.12615853166956
"1260",-1.12615853166956
"1261",-1.12615853166956
"1262",-1.12615853166956
"1263",-1.12615853166956
"1264",-1.12615853166956
"1265",1.88032291118254
"1266",2.02890740940505
"1267",1.94408287042172
"1268",2.02528813033869
"1269",1.79851755300618
"1270",1.56487429515681
"1271",1.90910748091505
"1272",1.84774355047257
"1273",1.82005112918858
"1274",1.64314261088367
"1275",-0.798114749502363
"1276",-0.738500926226294
"1277",-0.680474159809488
"1278",-0.689635162126573
"1279",-0.704000763007834
"1280",-0.73734605895817
"1281",-0.765949151898979
"1282",-0.752161595434131
"1283",-0.724487291450731
"1284",-0.67118562613764
"1285",-0.700942942248823
"1286",-0.634521005741256
"1287",-0.634832749052897
"1288",-0.644851045476995
"1289",-0.635711298385703
"1290",-0.69225019899695
"1291",-0.695821076930292
"1292",-0.69274615426547
"1293",-0.809232355581826
"1294",-0.844095479209776
"1295",-0.765076684517696
"1296",-0.765076684517696
"1297",-0.763713190389381
"1298",-0.823399896766006
"1299",-0.823399896766006
"1300",-0.782981523121123
"1301",-0.74824240499404
"1302",-0.707824031349157
"1303",-0.707824031349157
"1304",-1.12615853166956
"1305",-1.12615853166956
"1306",-1.12615853166956
"1307",-1.12615853166956
"1308",-1.12615853166956
"1309",-1.12615853166956
"1310",-1.12615853166956
"1311",-1.12615853166956
"1312",-1.12615853166956
"1313",-1.12615853166956
"1314",-1.12615853166956
"1315",-1.12615853166956
"1316",-1.12615853166956
"1317",-1.12615853166956
"1318",-1.12615853166956
"1319",-1.12615853166956
"1320",-1.12615853166956
"1321",-1.12615853166956
"1322",-1.12615853166956
"1323",-1.12615853166956
"1324",-1.12615853166956
"1325",-1.12615853166956
"1326",-1.12615853166956
"1327",-1.12615853166956
"1328",-1.12615853166956
"1329",-1.12615853166956
"1330",-1.12615853166956
"1331",-1.12615853166956
"1332",-1.12615853166956
"1333",-1.12615853166956
"1334",-1.12615853166956
"1335",-1.12615853166956
"1336",-1.12615853166956
"1337",-1.12615853166956
"1338",-1.12615853166956
"1339",-0.0490609064257515
"1340",-0.0490609064257515
"1341",-0.040008537144506
"1342",-0.498035527097112
"1343",-0.531910487913448
"1344",-0.534541919730569
"1345",-0.537628005654856
"1346",-0.555010019348639
"1347",-0.54789314529617
"1348",-0.554713663824896
"1349",-0.54789314529617
"1350",-0.572529480435323
"1351",-0.589911494129106
"1352",-0.479526579645115
"1353",-0.525040271093158
"1354",-0.23387220014781
"1355",-0.284209437061144
"1356",-0.301318003130001
"1357",-0.301318003130001
"1358",-0.284209437061144
"1359",-0.276681667990847
"1360",-0.268961946108673
"1361",-0.301024713425963
"1362",-0.304647141717505
"1363",-0.282975045282681
"1364",-0.265882404216279
"1365",-0.285931122614473
"1366",-0.295260256237372
"1367",-0.263562943322072
"1368",-0.313157095344441
"1369",-0.188052222200319
"1370",-0.162495690625032
"1371",-0.160633451291561
"1372",-0.172671215155943
"1373",-0.221202163859949
"1374",-0.090802429698639
"1375",-0.0695589040805112
"1376",-0.0695521046699844
"1377",-0.0695521046699844
"1378",-0.0695521046699844
"1379",0.0808835361996158
"1380",0.0724048411736161
"1381",0.124859281867623
"1382",0.162907551196857
"1383",0.0943804240145629
"1384",0.0253930277300423
"1385",0.148498641210873
"1386",0.148787290909913
"1387",0.197928871083404
"1388",0.25033600551709
"1389",0.196767306671217
"1390",0.202515663548549
"1391",0.230994864828976
"1392",0.250359148863169
"1393",0.259500258555555
"1394",0.263229767547775
"1395",0.11193430784864
"1396",0.243496482515833
"1397",0.238582032501763
"1398",0.280113612750738
"1399",0.218927055132652
"1400",0.2268194997325
"1401",0.221781749590634
"1402",0.40401649672817
"1403",0.298266639547942
"1404",0.326475204488509
"1405",0.377112251615547
"1406",-0.415489874533498
"1407",-0.410560391269887
"1408",-0.404018504864845
"1409",-0.423215604250487
"1410",-0.423215604250487
"1411",-0.425174491942899
"1412",-0.413544885011104
"1413",-0.413544885011104
"1414",-0.409049237757017
"1415",-0.406228439479943
"1416",-0.404374025797793
"1417",-0.400449265964218
"1418",-0.390483983848332
"1419",-0.364025940749481
"1420",-0.380197105750145
"1421",-0.374285083725011
"1422",-0.389065176289867
"1423",-0.388771343136005
"1424",-0.376874772498364
"1425",-0.399612457191887
"1426",-0.398730957730301
"1427",-0.398730957730301
"1428",-0.402354899961264
"1429",-0.392252040883801
"1430",-0.3737919502769
"1431",-0.355926894522098
"1432",-0.380197105750145
"1433",-0.369266512426484
"1434",-0.369266512426484
"1435",0.0600652857579633
"1436",0.150744787511653
"1437",0.166735814041347
"1438",0.158513677497773
"1439",0.143065324340378
"1440",0.151287460883952
"1441",0.107116816785226
"1442",0.200190952359017
"1443",0.476587262241265
"1444",0.510884912025556
"1445",0.470525506961526
"1446",0.43022633545584
"1447",0.470910017172878
"1448",0.431054153083378
"1449",0.431054153083378
"1450",0.431054153083378
"1451",0.507713916268403
"1452",0.440450200538755
"1453",0.446469360453711
"1454",0.473288299588109
"1455",0.544714118499922
"1456",0.566678563468852
"1457",0.578762378674547
"1458",0.418878696095335
"1459",0.48101308465937
"1460",0.537972855088832
"1461",0.537972855088832
"1462",0.537972855088832
"1463",0.578487753277117
"1464",0.537577463670475
"1465",0.579334530020819
"1466",0.511890171095337
"1467",0.544714118499922
"1468",0.566678563468852
"1469",0.553218725204613
"1470",0.644259434545992
"1471",0.625007943202412
"1472",-1.12615853166956
"1473",-1.12615853166956
"1474",-1.12615853166956
"1475",-1.12615853166956
"1476",-1.12615853166956
"1477",-1.12615853166956
"1478",-1.12615853166956
"1479",-1.12615853166956
"1480",-1.12615853166956
"1481",-1.12615853166956
"1482",-1.12615853166956
"1483",-1.12615853166956
"1484",-1.12615853166956
"1485",-1.12615853166956
"1486",-1.12615853166956
"1487",-1.12615853166956
"1488",-1.12615853166956
"1489",-1.12615853166956
"1490",-0.366725582254499
"1491",-0.366725582254499
"1492",-0.195459272864791
"1493",0.904903187123512
"1494",0.895192368258635
"1495",1.02171088305816
"1496",0.696481771073273
"1497",0.772113975251747
"1498",0.744777281714553
"1499",0.823651907753728
"1500",1.12808273207272
"1501",1.33911979406701
"1502",1.18804238266676
"1503",1.45508251145211
"1504",1.39711540320342
"1505",1.22459694974477
"1506",1.22034339361394
"1507",1.40062509478466
"1508",1.38710554914214
"1509",1.18528391024038
"1510",-0.390438019770744
"1511",-0.384040859189764
"1512",-0.350645363117545
"1513",-0.374633928104105
"1514",-0.350645363117545
"1515",-0.319382458269792
"1516",0.0538301793157549
"1517",0.14332686077901
"1518",0.069223093387487
"1519",0.0512984359438624
"1520",0.0604034794505772
"1521",0.0488570141055023
"1522",0.0732430998857141
"1523",0.14585929076329
"1524",0.062593193164646
"1525",0.224025123235103
"1526",0.0936542382905045
"1527",0.123236157442586
"1528",0.00756955400603527
"1529",0.0586571747035095
"1530",-0.037597498792149
"1531",0.00919449953430435
"1532",0.0222861980859047
"1533",-0.0375726876552916
"1534",-0.0538790917926143
"1535",-0.0805296479665484
"1536",0.115202277455302
"1537",-0.0117573229979257
"1538",0.0840772546433862
"1539",0.0840772546433862
"1540",0.167798485732235
"1541",0.246998146279218
"1542",0.100109272370166
"1543",0.144578143448082
"1544",0.0968945667844434
"1545",0.129777516100849
"1546",0.134536598271682
"1547",0.14199629657657
"1548",0.25591756264147
"1549",0.260569654008519
"1550",0.250263343248132
"1551",0.269074181291128
"1552",0.287460741108981
"1553",0.21566438933765
"1554",0.193211120034176
"1555",-0.825124049402815
"1556",-0.838345805784996
"1557",-0.908861839823292
"1558",-0.719074545087409
"1559",0.00319105151475744
"1560",-1.01995792569821
"1561",-1.01995792569821
"1562",-1.01995792569821
"1563",-1.01995792569821
"1564",-1.01995792569821
"1565",-1.01995792569821
"1566",-1.01995792569821
"1567",-1.12615853166956
"1568",-1.12615853166956
"1569",-1.12615853166956
"1570",-1.12615853166956
"1571",-1.12615853166956
"1572",-1.12615853166956
"1573",-1.12615853166956
"1574",-1.12615853166956
"1575",-1.12615853166956
"1576",-1.12615853166956
"1577",-0.865661421316991
"1578",-0.865661421316991
"1579",-0.865661421316991
"1580",-0.865661421316991
"1581",-0.865661421316991
"1582",-0.865661421316991
"1583",-0.865661421316991
"1584",-0.865661421316991
"1585",-0.865661421316991
"1586",-0.865661421316991
"1587",-0.865661421316991
"1588",-0.865661421316991
"1589",-0.865661421316991
"1590",-0.865661421316991
"1591",-0.865661421316991
"1592",-0.865661421316991
"1593",-0.865661421316991
"1594",-0.865661421316991
"1595",-0.865661421316991
"1596",-0.633857654330939
"1597",-0.633857654330939
"1598",-0.604495139713685
"1599",-0.603681976295154
"1600",-0.615676136718485
"1601",-0.613643228172157
"1602",-0.61161031962583
"1603",-0.606528048260012
"1604",-0.640783603210357
"1605",-0.640783603210357
"1606",-0.637734240390867
"1607",-0.641355858283005
"1608",-0.608128029833521
"1609",-0.60731486641499
"1610",-0.615676136718485
"1611",-0.603769100947139
"1612",-0.610593865352666
"1613",-0.613643228172157
"1614",-0.613643228172157
"1615",-0.606528048260012
"1616",-0.630822351333354
"1617",-0.640783603210357
"1618",-0.633732451234277
"1619",-0.633732451234277
"1620",-0.6202740142811
"1621",-0.623254165409751
"1622",-0.606395283779532
"1623",-0.611633891488175
"1624",-0.59588956983882
"1625",-0.62008661181247
"1626",-0.605445869088265
"1627",-0.638507261167479
"1628",-0.634711466150672
"1629",-0.645892463155472
"1630",-0.645892463155472
"1631",-0.648250962885553
"1632",-0.604804325490289
"1633",-0.609448938978453
"1634",-0.604718296935358
"1635",0.24640053315963
"1636",0.228226990121733
"1637",0.283138159106459
"1638",0.328730372142995
"1639",0.69348464419175
"1640",0.694063544565581
"1641",0.629794634750927
"1642",0.633639878974185
"1643",0.932621130642341
"1644",0.933654127204456
"1645",1.05367557785979
"1646",1.06094590101505
"1647",1.20258833291497
"1648",1.34176812179506
"1649",1.24324394305264
"1650",1.4772847017582
"1651",1.28422301949737
"1652",1.50654327424152
"1653",1.4771742782474
"1654",1.48755512272156
"1655",1.5225667474709
"1656",1.56618949707321
"1657",1.60113832167098
"1658",1.50575573480582
"1659",1.74823721403499
"1660",1.69214136902595
"1661",1.52471490988035
"1662",1.62846359371368
"1663",1.56048665990509
"1664",1.70236183276794
"1665",1.66580734566243
"1666",1.67618819013659
"1667",1.82815617181404
"1668",1.80964755571991
"1669",1.65440285944331
"1670",1.66217227649556
"1671",1.5190708007472
"1672",1.60413488889514
"1673",1.66289778643726
"1674",-0.265765610544463
"1675",-0.258223880770124
"1676",-0.22296089565853
"1677",-0.209005326238411
"1678",-0.222317271278018
"1679",-0.217352699946081
"1680",-0.179611673068507
"1681",-0.252334055666566
"1682",-0.254025049052407
"1683",-0.289592307365709
"1684",-0.289099809130356
"1685",-0.357719953621709
"1686",-0.346803453037506
"1687",-0.333736390223576
"1688",-0.310553531028157
"1689",-0.311577731563127
"1690",-0.343586883644278
"1691",0.0160035821378929
"1692",0.00361966393153303
"1693",0.0403994713756301
"1694",0.0280155531692702
"1695",-0.0065297089233985
"1696",0.017670729087238
"1697",-0.0134808240827595
"1698",0.00848040756157642
"1699",-0.00328701674364063
"1700",-0.0166812637759418
"1701",0.0136967616662617
"1702",0.00879573003755538
"1703",0.104636418598723
"1704",0.107291896336758
"1705",0.144688704640112
"1706",0.123281148867115
"1707",0.116865625686725
"1708",0.131823045575907
"1709",0.148640616076488
"1710",0.199588319301051
"1711",0.169918719039287
"1712",0.199623702377052
"1713",0.214290326968979
"1714",0.199019555702362
"1715",0.24586354004712
"1716",0.279412961769233
"1717",0.217743770865967
"1718",0.236398406220073
"1719",0.224080518972165
"1720",0.241577488196907
"1721",0.255356887581264
"1722",0.22615846464552
"1723",0.229001184212664
"1724",0.264599224309204
"1725",0.228901706972114
"1726",0.19622628480805
"1727",0.203954668705043
"1728",0.242946748966871
"1729",0.197269139657696
"1730",-0.141902055397417
"1731",-0.183463022597815
"1732",-0.144170757037329
"1733",-0.211588778612012
"1734",-0.209705642981797
"1735",-0.191655833239511
"1736",-0.155350638388488
"1737",-0.155909009573765
"1738",-0.147209559455701
"1739",-0.125303765158372
"1740",-0.0874630512746238
"1741",-0.0939482357023674
"1742",0.0530793920252113
"1743",0.0527372837449123
"1744",0.108068271432109
"1745",0.123642512007049
"1746",0.06645328451617
"1747",0.10169044326438
"1748",0.109761024536727
"1749",0.199530225537659
"1750",0.167772293595716
"1751",0.143712849498328
"1752",0.201132878958419
"1753",0.182081286562702
"1754",0.143221324231018
"1755",0.147302246077601
"1756",0.183280125338678
"1757",0.147737710500516
"1758",0.13632041323577
"1759",0.152385443588591
"1760",0.154253460476455
"1761",0.239035884513134
"1762",0.142419501361688
"1763",0.180157049031107
"1764",0.223415838569401
"1765",0.241314813452724
"1766",0.116687702700151
"1767",0.120392935361336
"1768",0.136554783598911
"1769",-1.12615853166956
"1770",-1.12615853166956
"1771",-1.12615853166956
"1772",-1.12615853166956
"1773",-1.12615853166956
"1774",-1.12615853166956
"1775",-1.12615853166956
"1776",-1.12615853166956
"1777",-1.12615853166956
"1778",-1.12615853166956
"1779",-1.12615853166956
"1780",-1.12615853166956
"1781",-1.12615853166956
"1782",-1.12615853166956
"1783",-1.12615853166956
"1784",-1.12615853166956
"1785",-1.12615853166956
"1786",-1.12615853166956
"1787",-1.12615853166956
"1788",-1.12615853166956
"1789",-1.12615853166956
"1790",-1.12615853166956
"1791",-1.12615853166956
"1792",-1.12615853166956
"1793",-1.12615853166956
"1794",-1.12615853166956
"1795",-1.12615853166956
"1796",-1.12615853166956
"1797",-1.12615853166956
"1798",-1.12615853166956
"1799",-1.12615853166956
"1800",-1.12615853166956
"1801",-1.12615853166956
"1802",-1.12615853166956
"1803",-1.12615853166956
"1804",-1.12615853166956
"1805",-1.12615853166956
"1806",-1.12615853166956
"1807",-1.12615853166956
"1808",0.490684494149502
"1809",0.522551977783713
"1810",0.522160168508169
"1811",0.563641409465759
"1812",0.577165874297467
"1813",0.596433460032083
"1814",0.587269241398404
"1815",0.596433460032083
"1816",0.581875474394738
"1817",0.51269123797593
"1818",0.440314855787217
"1819",0.51588473262925
"1820",0.545128614468027
"1821",0.600737814388434
"1822",0.533040717693793
"1823",0.55447719083208
"1824",0.586330092931146
"1825",0.587269241398404
"1826",0.587269241398404
"1827",0.619748922572707
"1828",0.631345183843785
"1829",0.592672412744718
"1830",0.582906166798897
"1831",0.503237486841165
"1832",0.549278872189084
"1833",0.516358355734064
"1834",0.484109177965737
"1835",0.514709869737703
"1836",0.537398553203089
"1837",0.59108237363392
"1838",0.551167607757498
"1839",0.576315914024858
"1840",0.585078338818408
"1841",0.503350531359155
"1842",0.501593315262892
"1843",0.541214359791447
"1844",0.540637676925537
"1845",0.496647852047066
"1846",0.509257484233097
"1847",-0.859264457235433
"1848",-0.859264457235433
"1849",-0.861048288784807
"1850",-0.877540835102866
"1851",-0.869551427595407
"1852",-0.845642498690146
"1853",-0.877865073383621
"1854",-0.843108493495294
"1855",-0.842097210889527
"1856",-0.845223689057757
"1857",-0.853726827868357
"1858",-0.485424339291304
"1859",-0.443924106157642
"1860",-0.490851698538712
"1861",-0.490851698538712
"1862",-0.490851698538712
"1863",-0.490851698538712
"1864",-0.490851698538712
"1865",-0.463184876449604
"1866",-0.463184876449604
"1867",-0.487531679888019
"1868",-0.470101581971881
"1869",-0.443924106157642
"1870",-0.485424339291304
"1871",-0.481274315977938
"1872",-0.490851698538712
"1873",-0.490851698538712
"1874",-0.490851698538712
"1875",-0.490851698538712
"1876",-0.490851698538712
"1877",-0.463184876449604
"1878",-0.463184876449604
"1879",-0.170783719156444
"1880",-0.196001356173462
"1881",-0.218777610963919
"1882",-0.220303791963074
"1883",-0.220303791963074
"1884",-0.185270108942566
"1885",-0.187559380441299
"1886",-0.187559380441299
"1887",-0.165429755953547
"1888",-0.156359087486935
"1889",-0.156359087486935
"1890",-0.170783719156444
"1891",-0.0461377391984786
"1892",0.0206716752049128
"1893",-0.0153704999234015
"1894",-0.0326306510036982
"1895",-0.0554134100676523
"1896",-0.0181116912735978
"1897",-0.0181116912735978
"1898",-0.0205297780738341
"1899",-0.0164715873601568
"1900",-0.0167606480009515
"1901",0.0237762147515108
"1902",0.00502586852852386
"1903",0.00778793020396353
"1904",0.045906804651893
"1905",0.0408522253281639
"1906",0.0159611692520905
"1907",0.00615094868095678
"1908",0.0110831286628674
"1909",0.00794492105444296
"1910",0.00794492105444296
"1911",0.0178800563486469
"1912",-0.00720273104918521
"1913",0.0384758266611428
"1914",-0.00976920415430084
"1915",-0.0217370229317541
"1916",0.0124703998470781
"1917",0.0408522253281639
"1918",2.49038529274975
"1919",2.39496619591087
"1920",2.50349333843865
"1921",2.32629588272918
"1922",1.87027359846493
"1923",1.73008134564986
"1924",1.90605763739045
"1925",1.8884614908032
"1926",1.57083448149785
"1927",1.48863899022375
"1928",1.47131794274153
"1929",1.48877317233972
"1930",1.59677463661295
"1931",1.72744466003668
"1932",1.63170724056423
"1933",1.51301764728613
"1934",-0.350425672741758
"1935",-0.350883984305596
"1936",-0.362242771875047
"1937",-0.374354105230132
"1938",-0.360634118776267
"1939",-0.340856726979701
"1940",-0.369847216321334
"1941",-0.338061786529763
"1942",-0.343299651667043
"1943",-0.351286335817613
"1944",-0.347839222034512
"1945",-0.346948623521884
"1946",-0.22280620425173
"1947",-0.200660010094084
"1948",-0.177323487014983
"1949",-0.138513344823494
"1950",-0.170990808128557
"1951",-0.132799330903535
"1952",-0.132799330903535
"1953",-0.130508267284235
"1954",-0.109093716485819
"1955",-0.126778233885596
"1956",-0.149077474818325
"1957",-0.118676900104968
"1958",0.0731320030688235
"1959",0.0598606150038868
"1960",0.00950632430716596
"1961",0.0261737431051224
"1962",-0.0479793466978183
"1963",0.0295075357495208
"1964",0.0292744456614128
"1965",0.0553764031098957
"1966",0.0857284917501621
"1967",0.0857284917501621
"1968",0.0750361972900885
"1969",0.113715880545971
"1970",0.0236583820086193
"1971",0.0131306616940255
"1972",0.0454573158009586
"1973",-0.267351269419652
"1974",-0.267351269419652
"1975",-0.243351588014499
"1976",-0.245428318458444
"1977",-0.237041704716476
"1978",-0.269469753828624
"1979",-0.211498434336259
"1980",-0.278474212324867
"1981",-0.251269798148399
"1982",-0.251269798148399
"1983",-0.251269798148399
"1984",-0.25723347411774
"1985",-0.204095085405299
"1986",-0.216340655306326
"1987",-0.20932025785081
"1988",-0.203416956262053
"1989",-0.205872084275695
"1990",-0.240273250506336
"1991",-0.179587939270692
"1992",-0.25703552630501
"1993",-0.244492217230127
"1994",-0.23092472581572
"1995",-0.178269236796766
"1996",-0.167821283000879
"1997",-0.144884743506847
"1998",-0.196425121636999
"1999",-0.118541840915363
"2000",-0.107590632688189
"2001",-0.102848584436961
"2002",-0.160004944371315
"2003",-0.110049214291378
"2004",-0.167059652385584
"2005",-0.183263569019355
"2006",-0.172082572014555
"2007",-0.194621358955795
"2008",-0.154794406259242
"2009",-0.25703329263791
"2010",-0.300635362959126
"2011",-0.143329780251595
"2012",-0.941219432284263
"2013",-0.941219432284263
"2014",-0.962369717305863
"2015",-0.962369717305863
"2016",-0.962369717305863
"2017",-0.962369717305863
"2018",-0.962369717305863
"2019",-0.962369717305863
"2020",-0.941219432284263
"2021",-0.941219432284263
"2022",-0.941219432284263
"2023",-0.941219432284263
"2024",-0.941219432284263
"2025",-0.941219432284263
"2026",-0.962369717305863
"2027",-0.962369717305863
"2028",-0.962369717305863
"2029",-0.962369717305863
"2030",-0.962369717305863
"2031",-0.962369717305863
"2032",-0.941219432284263
"2033",-0.941219432284263
"2034",-0.941219432284263
"2035",-0.941219432284263
"2036",-0.941219432284263
"2037",-0.941219432284263
"2038",-0.962369717305863
"2039",-0.962369717305863
"2040",-0.962369717305863
"2041",-0.962369717305863
"2042",-0.962369717305863
"2043",-0.962369717305863
"2044",-0.941219432284263
"2045",-0.941219432284263
"2046",-0.941219432284263
"2047",-0.941219432284263
"2048",-0.941219432284263
"2049",-0.941219432284263
"2050",-0.962369717305863
"2051",-1.12615853166956
"2052",-1.12615853166956
"2053",-1.12615853166956
"2054",-1.12615853166956
"2055",-1.12615853166956
"2056",-1.12615853166956
"2057",-1.12615853166956
"2058",-1.12615853166956
"2059",-1.12615853166956
"2060",-1.12615853166956
"2061",-1.12615853166956
"2062",-1.12615853166956
"2063",-1.12615853166956
"2064",-1.12615853166956
"2065",-1.12615853166956
"2066",-1.12615853166956
"2067",-1.12615853166956
"2068",-1.12615853166956
"2069",-1.12615853166956
"2070",-1.12615853166956
"2071",-1.12615853166956
"2072",-1.12615853166956
"2073",-1.12615853166956
"2074",-1.12615853166956
"2075",-1.12615853166956
"2076",-1.12615853166956
"2077",-1.12615853166956
"2078",-1.12615853166956
"2079",-1.12615853166956
"2080",-1.12615853166956
"2081",-1.12615853166956
"2082",-1.12615853166956
"2083",-1.12615853166956
"2084",-1.12615853166956
"2085",-1.12615853166956
"2086",-1.12615853166956
"2087",-1.12615853166956
"2088",-1.12615853166956
"2089",-1.12615853166956
"2090",-1.12615853166956
"2091",-1.12615853166956
"2092",-1.12615853166956
"2093",-1.12615853166956
"2094",-1.12615853166956
"2095",-1.12615853166956
"2096",-1.12615853166956
"2097",-1.12615853166956
"2098",-1.12615853166956
"2099",-1.12615853166956
"2100",-1.12615853166956
"2101",-1.12615853166956
"2102",-1.12615853166956
"2103",-1.12615853166956
"2104",-1.12615853166956
"2105",-0.0287327282084759
"2106",-0.191642547557856
"2107",-0.215522005335743
"2108",-0.116283017734709
"2109",-0.232838295250637
"2110",-0.156075951190533
"2111",1.19102307237775
"2112",-0.159215003235463
"2113",-0.179552661959982
"2114",-0.172741837589487
"2115",-0.12895966602635
"2116",-0.105534235864328
"2117",-0.0927707221049403
"2118",-0.10505030622346
"2119",-0.113367475777821
"2120",-0.149106120250375
"2121",-0.144166364852066
"2122",-0.141599813788557
"2123",-0.127413691810213
"2124",-0.0904144881541053
"2125",-0.140666212209333
"2126",-0.157208648892041
"2127",-0.0927620726489924
"2128",-0.0884890384632816
"2129",-0.0904072807991587
"2130",-0.0889998672668148
"2131",-0.0695264644149911
"2132",-0.090025701122835
"2133",-0.0960264938851978
"2134",-0.0886063311884435
"2135",-0.0491121370833519
"2136",-0.0410050826318978
"2137",-0.0320413708662963
"2138",-0.0736856717044854
"2139",-0.0455468098944759
"2140",-0.0728999092008
"2141",-0.0528134852148874
"2142",-0.0402135184177962
"2143",-0.0838744906728106
"2144",-0.0838744906728106
"2145",-0.0461001750957333
"2146",0.106532703552221
"2147",0.227131315288204
"2148",-0.0200510389857541
"2149",-0.109361395127519
"2150",-0.0288301566406496
"2151",-0.0445107150337593
"2152",-0.0576605849676226
"2153",0.00724089624985503
"2154",-0.0489335035627054
"2155",-0.044487097390998
"2156",0.00471508005860559
"2157",0.0756188590744752
"2158",0.368872295479473
"2159",0.333725242922435
"2160",0.310381855582633
"2161",0.328396190114357
"2162",0.347746352454293
"2163",0.340902504795319
"2164",0.0596661961869325
"2165",0.30161281327974
"2166",0.298841425195222
"2167",0.379185471323668
"2168",0.387703857462901
"2169",0.461646821621526
"2170",0.409144128071399
"2171",0.411947406253269
"2172",0.406174760914048
"2173",0.445439300132229
"2174",0.383475318103345
"2175",0.417488209104414
"2176",0.400838051226696
"2177",0.424847027800763
"2178",0.382931273498512
"2179",0.424055441260705
"2180",0.552227980856782
"2181",0.556987913386501
"2182",0.553354480492543
"2183",0.503902400431607
"2184",0.655778882844263
"2185",0.0349969598379639
"2186",0.10667777215747
"2187",0.143480577102174
"2188",0.178878632870349
"2189",0.162949786367932
"2190",0.15506270176781
"2191",0.208987503359027
"2192",0.221597842044773
"2193",0.201470547466246
"2194",0.178791430626542
"2195",0.243084169682028
"2196",0.115773927668714
"2197",0.228579663051772
"2198",0.259230035660384
"2199",0.24145449288336
"2200",0.261894371807283
"2201",0.312014554946288
"2202",0.279212970121239
"2203",0.317547509732305
"2204",0.292203124429814
"2205",0.347186563395587
"2206",0.357892605989669
"2207",0.292777820038931
"2208",0.309519000938104
"2209",0.317678224682125
"2210",0.292399252729364
"2211",0.316815426619106
"2212",0.330326532406639
"2213",0.252447863636034
"2214",0.322569574540103
"2215",0.287164986738482
"2216",0.256804701786863
"2217",0.319533493252563
"2218",0.319533493252563
"2219",0.283346504991124
"2220",0.289175468911564
"2221",0.228692095999068
"2222",0.267066319132639
"2223",0.316815426619106
"2224",-0.674390297901469
"2225",-0.717211671743087
"2226",-0.717211671743087
"2227",-0.740060161253624
"2228",-0.719953490484351
"2229",-0.756901150272325
"2230",-0.731505880306081
"2231",-1.12615853166956
"2232",-0.520452458696567
"2233",-0.525481990378273
"2234",-0.555310714502251
"2235",-0.52123997663737
"2236",-0.539257574404638
"2237",-0.557704431657637
"2238",-0.557704431657637
"2239",-0.514940497887503
"2240",-0.550566917070672
"2241",-0.483739419524248
"2242",-0.522283047018555
"2243",-0.469589693593953
"2244",-0.469589693593953
"2245",-0.484780797492338
"2246",-0.468994182894693
"2247",-0.47705592520892
"2248",-0.497771628579672
"2249",-0.445861312008837
"2250",-0.459040396399678
"2251",-0.456021850051213
"2252",-0.456422958250793
"2253",-0.48501250405754
"2254",-0.465758211620865
"2255",-0.478054982809421
"2256",-0.478439361675271
"2257",-0.487769663458079
"2258",-0.491412218044862
"2259",-0.435280992493776
"2260",-0.466778932967151
"2261",-0.474517469534624
"2262",-0.440932220831792
"2263",-1.12615853166956
"2264",-1.12615853166956
"2265",-1.12615853166956
"2266",-1.12615853166956
"2267",-1.12615853166956
"2268",-1.12615853166956
"2269",-1.06638146583105
"2270",-0.0895375433819302
"2271",-0.0895375433819302
"2272",-0.0399819058556613
"2273",-0.0151977253282315
"2274",-0.044930426429053
"2275",-0.0424972605105541
"2276",-0.0395130032079294
"2277",-0.0357267118677746
"2278",-0.0488121675839421
"2279",-0.0319641402694477
"2280",-0.0418323624608259
"2281",-0.0343962032253683
"2282",0.147430895509863
"2283",0.147529500110751
"2284",0.181715083561388
"2285",0.15568021914064
"2286",0.15568021914064
"2287",0.178900423119511
"2288",0.181046556612038
"2289",0.215460123832911
"2290",0.173429689388911
"2291",0.190389382278387
"2292",0.212498721888489
