,Intercept,ppm,tmean,Hispanic,Black,Asian,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_CROWD,EP_NOVEH
57,-0.4961058433490645,0.05199076833068791,0.21325378327787045,0.20279113800228526,-0.14198808874801563,-0.024004199369131337,0.24683692107841493,0.07119660562293875,-0.229005759716334,0.00904739480585523,-0.07754017101230926,0.21643812108132338
58,-0.21064572137124832,0.3660663637533151,0.07937677336195974,0.2211186240275168,0.13628993380780144,0.09140592808044415,0.0863743172704747,0.159054796661311,-0.1732444636992355,-0.05604419144371825,0.01816209085585555,0.14880654085708786
59,0.12269605583504013,0.1740155098905164,0.18791368337619574,-0.2905723590420674,-0.336288644723987,0.07455351960672821,0.2704854830653872,0.31133185804519753,0.11301633585286583,-0.3243592301291671,0.1414891812331708,-0.10642659704040582
60,0.5460758963948597,0.09297693339800077,0.5114206960250413,-0.32044566686936077,-0.08954485063782838,-0.04191127190057328,0.13593835603210988,0.1457747390925053,0.6124248711005646,-0.23339642610050304,-0.22028571398185232,0.18760764356061746
61,-0.07399449103708117,0.30877320066398023,0.06898002618654688,-0.15167844347865297,-0.1524606660298337,0.23663358873399312,0.17047028230577935,0.30088441938294724,0.12005070439887029,-0.05449539199738871,0.04649296241812023,0.03679718502950248
62,-0.2842440854542279,0.2739256927637816,0.05759240831765776,0.24289498670543663,-0.021085261698551055,-0.0375823376283764,0.16740308634728468,0.10819259026774021,-0.2446259813743497,-0.13385942220120203,0.042602103727449964,0.22573456278549847
63,0.5989521663718103,0.04604732982710827,-0.13882178213918214,-0.20659919855253256,-0.3509550194439596,-0.06882820271645218,0.3684941372007,0.29369763160935636,-0.02672237176001763,-0.3525824739080883,0.24237862012479597,-0.16317186723906937
64,0.16929589692104183,0.19369067369687842,0.12450185700798422,-0.15648752652660938,-0.010777725014821259,-0.08057606270374501,0.2519508638970292,0.14606626711692092,0.34507838862646417,-0.1960115309114476,-0.2052728831178497,0.016035647672217435
65,0.2605283975643505,0.4595702356032271,-0.08613774121008776,-0.05146620415173795,-0.2931682468359505,-0.1587967971213479,0.2637944765185014,0.18126846254026932,0.21004051903016757,-0.34609716895334675,-0.09245465568515573,0.37613829655076947
66,0.009357504921641769,0.3011334091518382,0.07435407162195988,-0.1975020325806257,-0.21580805609070375,0.19492257647040528,0.19689415111090627,0.36115123967904106,0.20804267015446737,-0.12693206460716003,0.05302144097866941,0.03802220939288328
67,0.11976438681029439,0.3690365148639177,-0.09890329357782822,-0.20260259793812704,-0.05453245302345283,-0.07117643562913183,0.1418130385285502,0.22976522367272045,0.36842157093950856,-0.004847417567785762,-0.24113725323319773,0.017002360449589235
68,-0.25100166520165773,0.19551751605874568,0.3370275727692233,-0.26557546311043567,-0.20062197203785417,0.061101642140923354,0.1661272656712696,0.2315300386379564,0.07390039515238027,-0.171772906946718,0.07540979394515313,-0.058509137549376894
69,0.3434884692472702,0.13176875284742134,-0.07452251762414083,-0.3962557489081944,-0.38674055614366637,0.028974202837042266,0.3563198225175524,0.33226419489950904,0.012298080239651999,-0.23363053834404532,0.27079064625019733,-0.14912628459405117
70,0.0114842530647318,0.29812211109710507,0.055934440888173745,-0.226176401053404,-0.2773710953923898,0.18905430859920133,0.20721319196871074,0.3659737234956519,0.19697754051140906,-0.12872923376743173,0.08471494311772315,0.03862711735640021
71,0.3449556520614919,0.21025938023609156,-0.30686999537814,-0.4462967807679557,-0.34926553712853103,0.01956976584496379,0.36439606843178757,0.2470495621022115,0.023545118892863,-0.10222824647285636,0.2379085632812723,-0.06953057476737627
72,-0.2396494845007203,0.19902755830138555,0.2641418248300222,-0.29015423688804187,-0.20307110182656,0.07017744893399532,0.1679718125355396,0.23480408088528573,0.05137994479953423,-0.11462399293204521,0.11630226807248474,-0.04497165388665345
73,0.5419645389484391,0.1678289003503032,0.26629008972401663,-0.30543178272270066,-0.09577630107322091,-0.004804555314122559,0.11540860235619733,0.16393465198665458,0.5602360307011419,-0.06336664729569945,-0.1647989405998998,0.24918324804916692
74,0.4772930766046771,0.08257962517533625,-0.15765470095318657,-0.3564150114931697,-0.3703939930569521,-0.009744882867803704,0.38036244419640186,0.3123612019530549,-0.04133343985261587,-0.2556075146444817,0.2873451520818873,-0.2007251723164746
75,0.5056199389335865,0.19169762834616666,-0.12199266909991564,-0.12133191432197538,-0.2963522147927476,-0.18268101904940878,0.33738358498420007,0.20253001372075818,0.04888437183905289,-0.29890055038458246,0.12135004888051056,0.08713117125087362
76,0.0937098862014236,0.1825334266162421,0.19940624749893165,-0.28783845790101126,-0.32956218886625566,0.07932271016717504,0.26158112356745417,0.30605353789253287,0.11450125735343855,-0.3086477246815069,0.13149137716882728,-0.09962970375816044
77,-0.002756407011247822,0.3128203995362206,0.0755981351942926,-0.1733003001942378,-0.0762012016738463,0.1935638133333525,0.18223225829011816,0.3366794039177299,0.19453096703079495,-0.11111506937828815,0.024867073991197173,0.010564176669579243
78,0.11391986350544873,0.44124634162007675,-0.03791357567799523,-0.30900022627510726,-0.028391531216888404,0.07213403684948858,0.2099231361387273,0.36035780554676144,0.35652491007062675,-0.1709874532066727,0.0018579107101315067,0.042210015037503525
79,0.45226635169725243,0.20957110880592095,0.05183905601792697,-0.3615018604675061,-0.10205409097511421,-0.008403519794097869,0.11921529778484813,0.14216973121949514,0.5332393095697815,-0.009632521158740722,-0.12451094072275014,0.25445007530166913
80,0.2457286000098264,0.18591303898134331,0.4403267337955506,-0.26914675007367184,-0.07123096886882976,-0.08570065130854432,0.2429963526760886,0.13866988264648747,0.5313339655397091,-0.4067817207938994,-0.22390216186907633,0.037421453498015095
81,0.24635337939592203,0.20204588090126802,0.18692259290731605,-0.2570612619457292,-0.2201232799149763,0.06032004721771389,0.1785299968245278,0.39048143834121307,0.4210260067787361,-0.24882541892272447,0.048214826110677865,0.09521851714856651
82,0.5819988843271229,0.17375892495328552,0.2617927617760691,-0.3526934609382421,-0.07642027616429609,-0.01382411686008133,0.118718561228625,0.12338119604573887,0.5654110027892105,-0.005581533002368461,-0.18921413097518266,0.2767009953342017
83,-0.441586260296586,0.0640044567902609,0.118176306973864,0.2312976087644243,-0.028408294024749953,-0.03728571825177875,0.22243349005568738,0.08174567314538596,-0.2580729304852849,-0.07984577844877584,-0.030339168837041918,0.23127902655362165
84,-0.37414605928595207,0.15220618614801937,0.03461949927639087,0.30849928162031504,0.11982421757124165,-0.020479782186139855,0.10132888878462187,0.15126970999689635,-0.21393704028380361,-0.11113688053330623,0.030603318240289452,0.2329158718906246
85,-0.19701069725219467,0.3390254937316006,0.06172133678319592,-0.05172234208281426,-0.09470545570578454,0.18664219883940283,0.14516869577731678,0.2108786196219962,-0.033971620729622426,0.018139204084283534,0.05471795724483162,0.07930670975955784
86,-0.22349685322057578,0.41198034540047057,0.0885224343337879,0.1732571995904277,-0.06307936903288122,0.07097640827299563,0.1393846116208907,0.1691965234655923,-0.1965292695751316,-0.04854664295381265,0.04010564108680187,0.13862747067686101
87,-0.45336023324988317,0.053334457833128956,0.34144954847888226,0.15905381998779725,-0.11178976835327167,-0.026593152936753902,0.26079806805926653,0.03591367385473636,-0.1908335034520214,0.1309316374455769,-0.09508202947389673,0.21021358866730117
88,0.0987385715223117,0.3932793820546212,-0.2181137809699609,-0.2719970199831276,-0.11172452852112984,-0.1010092496497095,0.25233274157976276,0.16537574952407075,0.31436231959708466,-0.12755905491107358,-0.1401170609203673,0.07627023428466269
89,-0.1277807732825403,0.3497418861541338,0.01283153730043557,0.001139552298072281,-0.032554440953073596,0.04223800893411009,0.15442234186980794,0.1515129770562802,-0.041694307165642486,-0.1242924150703781,0.027235308961235195,-0.01866002492839139
90,0.3869714398739383,0.36067321073226905,-0.3543670702329962,-0.27639360355820036,-0.2539922537389046,-0.03694612738212739,0.3244076263282987,0.036833626387022894,0.07498002725459357,-0.12856319785894058,-0.016288086956266424,0.33013439923767285
91,0.5323959658694528,0.2109182869130015,0.08745592673521924,-0.40383661770371254,-0.06574876049733536,-0.023237919523324164,0.11847770847020937,0.08591222996952567,0.5475482444452856,0.05064806590101971,-0.1655621569444651,0.30720800973082896
92,0.3278274807066373,0.33310506457635963,-0.34972731481579866,-0.37444315265425615,-0.20599230113631606,-0.07902371404593775,0.20062719744997165,-0.00011547278772305553,0.2620265780520268,-0.00979812815038792,-0.0934630267680123,0.4456617682953224
93,0.5789356129077367,0.25460612833630436,-0.33675156822037056,-0.1686093304636793,-0.25910114086192243,-0.13040363888060374,0.3653778903748436,0.1514485369819617,0.004585684316711417,-0.2719863919143219,0.10587979321981107,0.12099151183816298
94,0.5979489842813054,0.16633385422356373,0.30855042383495757,-0.33014843203894156,-0.07352882495030254,-0.008161494785298831,0.11818601261465943,0.14553990950670365,0.5686818667478342,-0.021336431736837233,-0.19263836881836474,0.25155337089713214
95,0.23055240522256035,0.27312244247972345,-0.271046452269685,-0.38049570058728277,-0.25503865237719076,-0.006317583159542051,0.1756372433760065,0.24578885352746777,0.33150486233762916,-0.05135975382494914,0.08083431835889164,0.14097247298194507
96,0.5075280233952894,0.20482216387211627,-0.5318404036052726,-0.45144827987275277,-0.27732786922932223,0.025236905741629748,0.3971393584130693,0.12452000893147404,-0.04270486242683328,-0.06817608402413568,0.2167443050273214,-0.05142785767929739
97,0.5265561563002432,0.14510996110183855,0.40473910717006734,-0.310367701714979,-0.07458428069255649,-0.01866736718684262,0.12816835405785995,0.16880997495234534,0.5844453079525165,-0.20073064965266604,-0.16188573352228813,0.17539523648529612
98,-0.36516225912436767,0.05599490976457495,0.19908232113906796,0.2104183256917246,0.0777524412909846,-0.03971894700744757,0.1891405863100486,0.0859971668707233,-0.15785451526169647,0.029624432338116537,-0.06939434681216727,0.2425101410594058
99,0.2772750869685308,0.15532835446871454,-0.020492980704846606,-0.4048981572758483,-0.39250049938283615,0.04842457029555885,0.3372014353677094,0.3483075184556986,0.044661562872642675,-0.23857512422986427,0.2546367906793676,-0.11875707415387593
100,0.647950451470607,0.14198767441663626,0.4009293421915196,-0.3324512439228702,-0.0809355768918123,-0.02081172994056123,0.1198609930212305,0.12129035746119585,0.5745377565678212,-0.03280798678127128,-0.2117640838354336,0.2879820571005067
101,0.34431921327525944,0.34785467249139446,-0.4170710728843152,-0.3729765369116567,-0.2429935724753525,-0.028198986088234942,0.2927974787368797,0.0180671781783025,0.12142376357245992,-0.03526356028397818,-0.013684346167507857,0.3389289133000022
102,0.3034409272534005,0.1392478787906978,0.5039329210531714,-0.4098343848664836,-0.13873382288738767,-0.08493569075799022,0.16579039064027112,0.15682169224596007,0.6206316003960708,-0.4497803875981419,-0.2353534374752665,0.13994844412935273
103,0.2673427671054493,0.3310824295446272,0.08509575732309897,-0.35550425490409426,-0.053718724627150514,0.045112837813697244,0.2223645819876936,0.32012054449035876,0.43822510918396734,-0.21523111035166118,0.06566874475987709,0.05943855223748402
104,0.12196961357242637,0.37821090363840554,-0.09994023473427908,-0.21084542653915148,-0.06068659962050253,-0.07056264179396829,0.14200084317741385,0.230147024018118,0.37665935307830267,-0.0024189273859105075,-0.2416185230669592,0.017330670897190998
105,0.15519706220049653,0.21726533121900338,0.0629861459052192,-0.15766045923719535,-0.010860642834892013,-0.0759138889503229,0.1663610961091867,0.22353835324282967,0.3160804806522692,-0.0968410403843842,-0.2296349699907497,0.01090480237440388
106,-0.5140586923010874,0.0524829532262529,0.20899763532367163,0.21709385104839865,-0.16232186429094236,-0.02328170073474746,0.2482690636234471,0.06847129354128152,-0.24410455991259217,0.006256688848544073,-0.07758168045529537,0.2154676946350564
107,-0.24719472010397514,0.3221163077373998,-0.16993539200173977,0.07674437222089434,0.4350422533165824,-0.04908335908801692,0.0659390884177759,0.2452847897751444,-0.010257268311992283,0.0006960729310846521,-0.04419973864901637,0.09603469448976067
108,-0.360265821143214,0.1620595199608943,0.020598000445753904,0.3115307600080055,0.16356815203329875,-0.004588211806540753,0.0885744879643625,0.15641301743500377,-0.2031974962305819,-0.10267642770618399,0.026959878737856303,0.21867307783062595
109,0.6045911170172584,0.2570996249681395,-0.5246508612387326,-0.28015297544997564,-0.2244741520580461,-0.034283569783111985,0.4021582168065962,0.07437994174639839,-0.03580871497490819,-0.1812442733016316,0.12194167910946362,0.05931404541808088
110,0.02817718477171029,0.4718745461315296,-0.06942202116885086,-0.2754359451175755,-0.1370111994802629,-0.09668614963081991,0.19882986259393026,0.20274606161167427,0.48818505824987574,-0.3787197974492941,-0.13163974553587302,0.13763333168137026
111,0.03471272411092083,0.4138526611693707,-0.1140131754166815,-0.2839727181681637,-0.06608988178761102,-0.08706114843515472,0.22342925468418048,0.16125806510253415,0.4454563775133352,-0.281855086805616,-0.14880091714355756,0.07617549468994256
112,-0.5031440138852875,0.052204876533682186,0.22304080304480955,0.20454087179101754,-0.15397959611011997,-0.023134063236796402,0.2478227655274933,0.06840624722547123,-0.2291607400962963,0.019318369275683152,-0.08109749239351224,0.21482690418355124
113,0.489712108843136,0.16919180171795023,0.3230047846829876,-0.2524391286901515,-0.10019987081798969,0.00833085246992843,0.11263452401303706,0.26183727923020295,0.5433790771251613,-0.19476206065102888,-0.0811874564788106,0.18207218584666635
114,-0.09412759600723655,0.357869866162289,0.06845084792935427,-0.0637316892642154,0.023598825232073854,0.237041607507721,0.13270127021065298,0.23366153444425453,0.05860211812023888,-0.026353144220984465,0.002735532016563925,0.04202501323435286
115,-0.1279694075734111,0.39621023008878725,-0.011790380360276598,0.116838534451651,-0.0391302056138813,0.03369184846201047,0.16463739200544017,0.133053453882234,-0.1349538127466732,-0.1263920876524215,0.03828377969541047,0.06904064724475445
116,0.3019770004773003,0.17210321705469322,0.36766652136111,-0.3352260859483482,-0.10107477753975579,-0.07246600894644518,0.2075298359944099,0.1647167620780469,0.557027354402648,-0.30851982440093323,-0.22577100810792358,0.03433021325771912
117,0.42928742018470073,0.17770825619192654,0.2884789968220251,-0.255520340851894,-0.11430938834024389,0.01734523305853069,0.1281797508280173,0.2993743179372361,0.5228987814058149,-0.22629473816052312,-0.0337837648938677,0.15363014145220583
118,-0.17726504899668288,0.33278887552278297,0.04926701912784716,-0.09259586537812924,-0.12817848929477077,0.18139483703335016,0.1545198200090181,0.22955423140018227,-0.003867767281795588,0.006645979845378546,0.06955224684225123,0.06387854427784714
119,0.18357652971876925,0.3589401975134761,-0.010290841444570141,-0.25444691061131697,-0.07822621545146391,-0.07114461451825094,0.13152751088830716,0.24775477950449504,0.39943329737552963,0.0013649679882500223,-0.24070869793317234,0.015220551830535932
